Date,Voucher Type,Voucher Number,Account Code,Account Name,Parent Group,Group Path,Debit,Credit,Description
13/03/2026,Payment,AUTO-20260321-0303,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,620.00,Expense Voucher: EV-CR-20260313-9114 - Staff dinner
13/03/2026,Payment,AUTO-20260321-0304,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,69.00,,Expense Voucher: EV-CR-20260313-9867 - Milk 
13/03/2026,Payment,AUTO-20260321-0304,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,69.00,Expense Voucher: EV-CR-20260313-9867 - Milk 
13/03/2026,Payment,AUTO-20260321-0305,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20260313-0422 - Diesel Ramesh 
13/03/2026,Payment,AUTO-20260321-0305,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20260313-0422 - Diesel Ramesh 
13/03/2026,Payment,AUTO-20260321-0306,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,110.00,,Expense Voucher: EV-CR-20260313-8572 - Stationary items
13/03/2026,Payment,AUTO-20260321-0306,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,110.00,Expense Voucher: EV-CR-20260313-8572 - Stationary items
14/03/2026,Payment,AUTO-20260321-0308,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20260314-1909 - Diesel Laxman 3000
14/03/2026,Payment,AUTO-20260321-0308,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20260314-1909 - Diesel Laxman 3000
14/03/2026,Payment,AUTO-20260321-0309,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1080.00,,Expense Voucher: EV-CR-20260314-2464 - Milk
14/03/2026,Payment,AUTO-20260321-0309,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1080.00,Expense Voucher: EV-CR-20260314-2464 - Milk
16/03/2026,Payment,AUTO-20260321-0311,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20260316-9760 - Diesel Santhosh 
16/03/2026,Payment,AUTO-20260321-0311,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20260316-9760 - Diesel Santhosh 
16/03/2026,Payment,AUTO-20260321-0312,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,496.00,,Expense Voucher: EV-CR-20260316-0297 - Current bill
16/03/2026,Payment,AUTO-20260321-0312,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,496.00,Expense Voucher: EV-CR-20260316-0297 - Current bill
16/03/2026,Payment,AUTO-20260321-0313,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,600.00,,Expense Voucher: EV-CR-20260316-0830 - Vegetables 
16/03/2026,Payment,AUTO-20260321-0313,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,600.00,Expense Voucher: EV-CR-20260316-0830 - Vegetables 
16/03/2026,Payment,AUTO-20260321-0314,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,400.00,,Expense Voucher: EV-CR-20260316-1379 - Bike petrol
16/03/2026,Payment,AUTO-20260321-0314,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,400.00,Expense Voucher: EV-CR-20260316-1379 - Bike petrol
17/03/2026,Payment,AUTO-20260321-0316,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,2500.00,,Expense Voucher: EV-CR-20260317-6776 - Plumber Arun
17/03/2026,Payment,AUTO-20260321-0316,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,2500.00,Expense Voucher: EV-CR-20260317-6776 - Plumber Arun
17/03/2026,Payment,AUTO-20260321-0317,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,800.00,,Expense Voucher: EV-CR-20260317-6984 - Plumbing work
17/03/2026,Payment,AUTO-20260321-0317,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,800.00,Expense Voucher: EV-CR-20260317-6984 - Plumbing work
17/03/2026,Payment,AUTO-20260321-0318,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,7000.00,,Expense Voucher: EV-CR-20260317-7183 - 3BHK groceries
17/03/2026,Payment,AUTO-20260321-0318,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,7000.00,Expense Voucher: EV-CR-20260317-7183 - 3BHK groceries
17/03/2026,Payment,AUTO-20260321-0320,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,280.00,,Expense Voucher: EV-CR-20260317-7379 - Tea 
17/03/2026,Payment,AUTO-20260321-0320,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,280.00,Expense Voucher: EV-CR-20260317-7379 - Tea 
18/03/2026,Payment,AUTO-20260321-0322,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,60.00,,Expense Voucher: EV-CR-20260318-1112 - milk
18/03/2026,Payment,AUTO-20260321-0322,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,60.00,Expense Voucher: EV-CR-20260318-1112 - milk
19/03/2026,Payment,AUTO-20260321-0323,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,400.00,,Expense Voucher: EV-CR-20260319-3563 - Ugadi items 
19/03/2026,Payment,AUTO-20260321-0323,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,400.00,Expense Voucher: EV-CR-20260319-3563 - Ugadi items 
19/03/2026,Payment,AUTO-20260321-0324,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,500.00,,Expense Voucher: EV-CR-20260319-3765 - SS bolts 
19/03/2026,Payment,AUTO-20260321-0324,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,500.00,Expense Voucher: EV-CR-20260319-3765 - SS bolts 
19/03/2026,Payment,AUTO-20260321-0325,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,872.00,,Expense Voucher: EV-CR-20260319-3962 - Lab gloves
19/03/2026,Payment,AUTO-20260321-0325,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,872.00,Expense Voucher: EV-CR-20260319-3962 - Lab gloves
20/03/2026,Payment,AUTO-20260321-0326,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,7300.00,,Expense Voucher: EV-CR-20260320-6609 - Hari Madugula
20/03/2026,Payment,AUTO-20260321-0326,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,7300.00,Expense Voucher: EV-CR-20260320-6609 - Hari Madugula
20/03/2026,Payment,AUTO-20260321-0327,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,600.00,,Expense Voucher: EV-CR-20260320-6814 - Cement 
20/03/2026,Payment,AUTO-20260321-0327,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,600.00,Expense Voucher: EV-CR-20260320-6814 - Cement 
20/03/2026,Payment,AUTO-20260321-0328,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,442.00,,Expense Voucher: EV-CR-20260320-7081 - Machine gloves
20/03/2026,Payment,AUTO-20260321-0328,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,442.00,Expense Voucher: EV-CR-20260320-7081 - Machine gloves
20/03/2026,Payment,AUTO-20260321-0329,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,770.00,,Expense Voucher: EV-CR-20260320-7283 - Shrink terminals 
20/03/2026,Payment,AUTO-20260321-0329,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,770.00,Expense Voucher: EV-CR-20260320-7283 - Shrink terminals 
20/03/2026,Payment,AUTO-20260321-0330,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,430.00,,Expense Voucher: EV-CR-20260320-7484 - Lock plate & grinding wheels
20/03/2026,Payment,AUTO-20260321-0330,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,430.00,Expense Voucher: EV-CR-20260320-7484 - Lock plate & grinding wheels
20/03/2026,Payment,AUTO-20260321-0331,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,200.00,,Expense Voucher: EV-CR-20260320-7684 - Petrol 
20/03/2026,Payment,AUTO-20260321-0331,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,200.00,Expense Voucher: EV-CR-20260320-7684 - Petrol 
20/03/2026,Payment,AUTO-20260321-0332,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,2000.00,,Expense Voucher: EV-CR-20260320-7882 - Vivek adv
20/03/2026,Payment,AUTO-20260321-0332,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,2000.00,Expense Voucher: EV-CR-20260320-7882 - Vivek adv
21/03/2026,Payment,AUTO-20260321-0334,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,291.00,,Expense Voucher: EV-CR-20260321-9025 - Masks 
21/03/2026,Payment,AUTO-20260321-0334,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,291.00,Expense Voucher: EV-CR-20260321-9025 - Masks 
21/03/2026,Payment,AUTO-20260321-0335,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20260321-9232 -  Diesel Laxman
21/03/2026,Payment,AUTO-20260321-0335,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20260321-9232 -  Diesel Laxman
21/03/2026,Payment,AUTO-20260321-0336,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,261.00,,Expense Voucher: EV-CR-20260321-9430 - Sanitizer 
21/03/2026,Payment,AUTO-20260321-0336,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,261.00,Expense Voucher: EV-CR-20260321-9430 - Sanitizer 
21/03/2026,Payment,AUTO-20260321-0337,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,12000.00,,Expense Voucher: EV-CR-20260321-9631 - Showri salary
21/03/2026,Payment,AUTO-20260321-0337,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,12000.00,Expense Voucher: EV-CR-20260321-9631 - Showri salary
21/03/2026,Payment,AUTO-20260321-0339,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1080.00,,Expense Voucher: EV-CR-20260321-9839 - milk
21/03/2026,Payment,AUTO-20260321-0339,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1080.00,Expense Voucher: EV-CR-20260321-9839 - milk
22/03/2026,Payment,AUTO-20260322-0154,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,2730.00,,Expense Voucher: EV-CR-20260322-0626 - Shyam
22/03/2026,Payment,AUTO-20260322-0154,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,2730.00,Expense Voucher: EV-CR-20260322-0626 - Shyam
22/03/2026,Payment,AUTO-20260322-0155,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,40.00,,Expense Voucher: EV-CR-20260322-4612 - Shyam
22/03/2026,Payment,AUTO-20260322-0155,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,40.00,Expense Voucher: EV-CR-20260322-4612 - Shyam
23/03/2026,Payment,AUTO-20260323-0001,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20260323-6546 - Ramesh
23/03/2026,Payment,AUTO-20260323-0001,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20260323-6546 - Ramesh
23/03/2026,Payment,AUTO-20260323-0002,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20260323-1801 - Santhosh
23/03/2026,Payment,AUTO-20260323-0002,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20260323-1801 - Santhosh
23/03/2026,Payment,AUTO-20260323-0008,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1000.00,,Expense Voucher: EV-CR-20260323-8968 - Pankaj
23/03/2026,Payment,AUTO-20260323-0008,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1000.00,Expense Voucher: EV-CR-20260323-8968 - Pankaj
23/03/2026,Payment,AUTO-20260323-0009,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,600.00,,Expense Voucher: EV-CR-20260323-1589 - Pankaj
23/03/2026,Payment,AUTO-20260323-0009,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,600.00,Expense Voucher: EV-CR-20260323-1589 - Pankaj
23/03/2026,Payment,AUTO-20260323-0010,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,100.00,,Expense Voucher: EV-CR-20260323-6911 - Lakshman
23/03/2026,Payment,AUTO-20260323-0010,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,100.00,Expense Voucher: EV-CR-20260323-6911 - Lakshman
24/03/2026,Payment,AUTO-20260324-0003,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20260324-3228 - Lakshman
24/03/2026,Payment,AUTO-20260324-0003,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20260324-3228 - Lakshman
24/03/2026,Payment,AUTO-20260324-0004,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,900.00,,Expense Voucher: EV-CR-20260324-8648 - Lakshman
24/03/2026,Payment,AUTO-20260324-0004,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,900.00,Expense Voucher: EV-CR-20260324-8648 - Lakshman
24/03/2026,Payment,AUTO-20260324-0007,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,5000.00,,Expense Voucher: EV-CR-20260324-1556 - Hari
24/03/2026,Payment,AUTO-20260324-0007,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,5000.00,Expense Voucher: EV-CR-20260324-1556 - Hari
24/03/2026,Payment,AUTO-20260324-0008,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20260324-9085 - Hari
24/03/2026,Payment,AUTO-20260324-0008,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20260324-9085 - Hari
24/03/2026,Payment,AUTO-20260324-0009,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,200.00,,Expense Voucher: EV-CR-20260324-9225 - Hari
24/03/2026,Payment,AUTO-20260324-0009,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,200.00,Expense Voucher: EV-CR-20260324-9225 - Hari
24/03/2026,Payment,AUTO-20260324-0010,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,100.00,,Expense Voucher: EV-CR-20260324-7865 - Hari
24/03/2026,Payment,AUTO-20260324-0010,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,100.00,Expense Voucher: EV-CR-20260324-7865 - Hari
24/03/2026,Payment,AUTO-20260324-0011,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3018.00,,Expense Voucher: EV-CR-20260324-2767 - Shyam
24/03/2026,Payment,AUTO-20260324-0011,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3018.00,Expense Voucher: EV-CR-20260324-2767 - Shyam
24/03/2026,Payment,AUTO-20260324-0012,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,400.00,,Expense Voucher: EV-CR-20260324-9127 - Pankaj
24/03/2026,Payment,AUTO-20260324-0012,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,400.00,Expense Voucher: EV-CR-20260324-9127 - Pankaj
25/03/2026,Payment,AUTO-20260326-0005,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3800.00,,Expense Voucher: EV-CR-20260325-4550 - Sumith electronics
25/03/2026,Payment,AUTO-20260326-0005,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3800.00,Expense Voucher: EV-CR-20260325-4550 - Sumith electronics
25/03/2026,Payment,AUTO-20260326-0006,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,2820.00,,Expense Voucher: EV-CR-20260325-2756 - Rahamani Entraprices
25/03/2026,Payment,AUTO-20260326-0006,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,2820.00,Expense Voucher: EV-CR-20260325-2756 - Rahamani Entraprices
25/03/2026,Payment,AUTO-20260326-0007,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,120.00,,Expense Voucher: EV-CR-20260325-8746 - Shyam
25/03/2026,Payment,AUTO-20260326-0007,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,120.00,Expense Voucher: EV-CR-20260325-8746 - Shyam
25/03/2026,Payment,AUTO-20260326-0008,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1800.00,,Expense Voucher: EV-CR-20260325-6858 - Vasuvi hardware
25/03/2026,Payment,AUTO-20260326-0008,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1800.00,Expense Voucher: EV-CR-20260325-6858 - Vasuvi hardware
25/03/2026,Payment,AUTO-20260326-0009,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,2770.00,,Expense Voucher: EV-CR-20260325-2045 - Ravi hardware
25/03/2026,Payment,AUTO-20260326-0009,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,2770.00,Expense Voucher: EV-CR-20260325-2045 - Ravi hardware
25/03/2026,Payment,AUTO-20260326-0010,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,100.00,,Expense Voucher: EV-CR-20260325-4761 - star chemicals
25/03/2026,Payment,AUTO-20260326-0010,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,100.00,Expense Voucher: EV-CR-20260325-4761 - star chemicals
25/03/2026,Payment,AUTO-20260326-0011,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1980.00,,Expense Voucher: EV-CR-20260325-1752 - Hutaib Tools traders
25/03/2026,Payment,AUTO-20260326-0011,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1980.00,Expense Voucher: EV-CR-20260325-1752 - Hutaib Tools traders
25/03/2026,Payment,AUTO-20260326-0012,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,100.00,,Expense Voucher: EV-CR-20260325-2402 - Maduri enterprices
25/03/2026,Payment,AUTO-20260326-0012,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,100.00,Expense Voucher: EV-CR-20260325-2402 - Maduri enterprices
25/03/2026,Payment,AUTO-20260326-0014,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,300.00,,Expense Voucher: EV-CR-20260325-8425 - Shyam
25/03/2026,Payment,AUTO-20260326-0014,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,300.00,Expense Voucher: EV-CR-20260325-8425 - Shyam
26/03/2026,Payment,AUTO-20260326-0018,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20260326-1932 - Ramesh
26/03/2026,Payment,AUTO-20260326-0018,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20260326-1932 - Ramesh
27/03/2026,Payment,AUTO-20260330-0001,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,5000.00,,Expense Voucher: EV-CR-20260327-3386 - Hari
